"","PropertyID","Date","Status","Price","BookedDate","ReservationID","Year","Month"
"54497",8343,2015-04-01,"B",375,NA,NA,2015,"04"
"54498",8343,2015-04-02,"B",375,NA,NA,2015,"04"
"54499",8343,2015-04-03,"A",375,NA,NA,2015,"04"
"54500",8343,2015-04-04,"A",375,NA,NA,2015,"04"
"54501",8343,2015-04-05,"A",375,NA,NA,2015,"04"
"54502",8343,2015-04-06,"B",375,NA,NA,2015,"04"
"54503",8343,2015-04-07,"B",375,NA,NA,2015,"04"
"54504",8343,2015-04-08,"B",375,NA,NA,2015,"04"
"54505",8343,2015-04-09,"B",375,NA,NA,2015,"04"
"54506",8343,2015-04-10,"B",375,NA,NA,2015,"04"
"54507",8343,2015-04-11,"B",375,NA,NA,2015,"04"
"54508",8343,2015-04-12,"B",375,NA,NA,2015,"04"
"54509",8343,2015-04-13,"B",375,NA,NA,2015,"04"
"54510",8343,2015-04-14,"B",375,NA,NA,2015,"04"
"54511",8343,2015-04-15,"B",375,NA,NA,2015,"04"
"54512",8343,2015-04-16,"B",375,NA,NA,2015,"04"
"54513",8343,2015-04-17,"B",375,NA,NA,2015,"04"
"54514",8343,2015-04-18,"B",375,NA,NA,2015,"04"
"54515",8343,2015-04-19,"B",375,NA,NA,2015,"04"
"54516",8343,2015-04-20,"B",375,NA,NA,2015,"04"
"54517",8343,2015-04-21,"B",375,NA,NA,2015,"04"
"54518",8343,2015-04-22,"B",375,NA,NA,2015,"04"
"54519",8343,2015-04-23,"B",375,NA,NA,2015,"04"
"54520",8343,2015-04-24,"B",375,NA,NA,2015,"04"
"54521",8343,2015-04-25,"B",375,NA,NA,2015,"04"
"54522",8343,2015-04-26,"B",375,NA,NA,2015,"04"
"54523",8343,2015-04-27,"B",375,NA,NA,2015,"04"
"54524",8343,2015-04-28,"B",375,NA,NA,2015,"04"
"54525",8343,2015-04-29,"B",375,NA,NA,2015,"04"
"54526",8343,2015-04-30,"B",375,NA,NA,2015,"04"
"73089",10994,2015-04-01,"A",130,NA,NA,2015,"04"
"73090",10994,2015-04-02,"A",115,NA,NA,2015,"04"
"73091",10994,2015-04-03,"A",115,NA,NA,2015,"04"
"73092",10994,2015-04-04,"B",150,NA,NA,2015,"04"
"73093",10994,2015-04-05,"B",150,NA,NA,2015,"04"
"73094",10994,2015-04-06,"B",150,NA,NA,2015,"04"
"73095",10994,2015-04-07,"R",150,NA,9050731,2015,"04"
"73096",10994,2015-04-08,"R",150,NA,9050731,2015,"04"
"73097",10994,2015-04-09,"B",150,NA,NA,2015,"04"
"73098",10994,2015-04-10,"B",150,NA,NA,2015,"04"
"73099",10994,2015-04-11,"B",150,NA,NA,2015,"04"
"73100",10994,2015-04-12,"A",99,NA,NA,2015,"04"
"73101",10994,2015-04-13,"A",99,NA,NA,2015,"04"
"73102",10994,2015-04-14,"B",150,NA,NA,2015,"04"
"73103",10994,2015-04-15,"B",150,NA,NA,2015,"04"
"73104",10994,2015-04-16,"B",150,NA,NA,2015,"04"
"73105",10994,2015-04-17,"B",150,NA,NA,2015,"04"
"73106",10994,2015-04-18,"B",150,NA,NA,2015,"04"
"73107",10994,2015-04-19,"B",150,NA,NA,2015,"04"
"73108",10994,2015-04-20,"B",150,NA,NA,2015,"04"
"73109",10994,2015-04-21,"B",150,NA,NA,2015,"04"
"73110",10994,2015-04-22,"B",150,NA,NA,2015,"04"
"73111",10994,2015-04-23,"B",150,NA,NA,2015,"04"
"73112",10994,2015-04-24,"B",150,NA,NA,2015,"04"
"73113",10994,2015-04-25,"B",150,NA,NA,2015,"04"
"73114",10994,2015-04-26,"B",150,NA,NA,2015,"04"
"73115",10994,2015-04-27,"B",150,NA,NA,2015,"04"
"73116",10994,2015-04-28,"B",150,NA,NA,2015,"04"
"73117",10994,2015-04-29,"B",150,NA,NA,2015,"04"
"73118",10994,2015-04-30,"B",150,NA,NA,2015,"04"
"76807",11777,2015-04-01,"A",375,NA,NA,2015,"04"
"76808",11777,2015-04-02,"R",375,2015-02-07,8865236,2015,"04"
"76809",11777,2015-04-03,"R",375,2015-02-07,8865236,2015,"04"
"76810",11777,2015-04-04,"R",375,2015-02-07,8865236,2015,"04"
"76811",11777,2015-04-05,"R",375,2015-02-07,8865236,2015,"04"
"76812",11777,2015-04-06,"R",375,2015-02-07,8865237,2015,"04"
"76813",11777,2015-04-07,"R",375,2015-02-07,8865237,2015,"04"
"76814",11777,2015-04-08,"R",375,2015-02-07,8865237,2015,"04"
"76815",11777,2015-04-09,"R",375,2015-02-07,8865237,2015,"04"
"76816",11777,2015-04-10,"R",375,2015-02-07,8865237,2015,"04"
"76817",11777,2015-04-11,"R",375,2015-02-07,8865237,2015,"04"
"76818",11777,2015-04-12,"R",375,2015-02-07,8865237,2015,"04"
"76819",11777,2015-04-13,"R",375,2015-02-07,8865237,2015,"04"
"76820",11777,2015-04-14,"A",375,NA,NA,2015,"04"
"76821",11777,2015-04-15,"A",375,NA,NA,2015,"04"
"76822",11777,2015-04-16,"A",375,NA,NA,2015,"04"
"76823",11777,2015-04-17,"R",425,2015-02-20,8865238,2015,"04"
"76824",11777,2015-04-18,"R",425,2015-02-20,8865238,2015,"04"
"76825",11777,2015-04-19,"R",375,2015-02-20,8865238,2015,"04"
"76826",11777,2015-04-20,"R",375,2015-02-20,8865238,2015,"04"
"76827",11777,2015-04-21,"R",375,2015-02-20,8865238,2015,"04"
"76828",11777,2015-04-22,"R",375,2015-02-20,8865238,2015,"04"
"76829",11777,2015-04-23,"R",375,2015-02-20,8865238,2015,"04"
"76830",11777,2015-04-24,"A",425,NA,NA,2015,"04"
"76831",11777,2015-04-25,"R",375,2015-02-07,8865239,2015,"04"
"76832",11777,2015-04-26,"R",375,2015-02-07,8865239,2015,"04"
"76833",11777,2015-04-27,"R",375,2015-02-07,8865239,2015,"04"
"76834",11777,2015-04-28,"R",375,2015-02-07,8865239,2015,"04"
"76835",11777,2015-04-29,"R",375,2015-02-07,8865239,2015,"04"
"76836",11777,2015-04-30,"R",375,2015-02-07,8865239,2015,"04"
"83450",12192,2015-04-01,"R",70,2015-03-02,8689127,2015,"04"
"83451",12192,2015-04-02,"R",70,2015-03-02,8689127,2015,"04"
"83452",12192,2015-04-03,"R",70,2015-03-02,8689127,2015,"04"
"83453",12192,2015-04-04,"R",70,2015-03-02,8689127,2015,"04"
"83454",12192,2015-04-05,"R",70,2015-03-02,8689127,2015,"04"
"83455",12192,2015-04-06,"R",70,2015-03-02,8689127,2015,"04"
"83456",12192,2015-04-07,"A",70,NA,NA,2015,"04"
"83457",12192,2015-04-08,"A",70,NA,NA,2015,"04"
"83458",12192,2015-04-09,"R",70,NA,8689128,2015,"04"
"83459",12192,2015-04-10,"R",70,NA,8689128,2015,"04"
"83460",12192,2015-04-11,"R",70,NA,8689128,2015,"04"
"83461",12192,2015-04-12,"R",70,NA,8689128,2015,"04"
"83462",12192,2015-04-13,"R",70,NA,8689128,2015,"04"
"83463",12192,2015-04-14,"R",70,NA,8689128,2015,"04"
"83464",12192,2015-04-15,"A",70,NA,NA,2015,"04"
"83465",12192,2015-04-16,"A",70,NA,NA,2015,"04"
"83466",12192,2015-04-17,"R",70,2015-03-16,8689130,2015,"04"
"83467",12192,2015-04-18,"R",70,2015-03-16,8689130,2015,"04"
"83468",12192,2015-04-19,"R",70,2015-03-16,8689130,2015,"04"
"83469",12192,2015-04-20,"R",70,2015-03-16,8689130,2015,"04"
"83470",12192,2015-04-21,"R",70,2015-03-16,8689130,2015,"04"
"83471",12192,2015-04-22,"R",70,2015-03-16,8689130,2015,"04"
"83472",12192,2015-04-23,"R",70,2015-03-16,8689130,2015,"04"
"83473",12192,2015-04-24,"R",70,2015-03-16,8689130,2015,"04"
"83474",12192,2015-04-25,"R",70,2015-03-16,8689130,2015,"04"
"83475",12192,2015-04-26,"A",70,NA,NA,2015,"04"
"83476",12192,2015-04-27,"A",70,NA,NA,2015,"04"
"83477",12192,2015-04-28,"A",70,NA,NA,2015,"04"
"83478",12192,2015-04-29,"A",70,NA,NA,2015,"04"
"83479",12192,2015-04-30,"R",70,NA,8689131,2015,"04"
"90459",12622,2015-04-01,"B",59,NA,NA,2015,"04"
"90460",12622,2015-04-02,"R",59,2015-02-02,8681805,2015,"04"
"90461",12622,2015-04-03,"R",59,2015-02-02,8681805,2015,"04"
"90462",12622,2015-04-04,"R",59,2015-02-02,8681805,2015,"04"
"90463",12622,2015-04-05,"R",59,2015-02-02,8681805,2015,"04"
"90464",12622,2015-04-06,"R",59,2015-02-02,8681805,2015,"04"
"90465",12622,2015-04-07,"R",59,2015-02-02,8681805,2015,"04"
"90466",12622,2015-04-08,"R",59,2015-02-02,8681805,2015,"04"
"90467",12622,2015-04-09,"R",59,2015-02-02,8681805,2015,"04"
"90468",12622,2015-04-10,"R",59,2015-02-02,8681805,2015,"04"
"90469",12622,2015-04-11,"R",59,2015-02-02,8681805,2015,"04"
"90470",12622,2015-04-12,"R",59,2015-02-02,8681805,2015,"04"
"90471",12622,2015-04-13,"B",59,NA,NA,2015,"04"
"90472",12622,2015-04-14,"R",59,2015-03-02,8681806,2015,"04"
"90473",12622,2015-04-15,"R",59,2015-03-02,8681806,2015,"04"
"90474",12622,2015-04-16,"R",59,2015-03-02,8681806,2015,"04"
"90475",12622,2015-04-17,"R",59,2015-03-02,8681806,2015,"04"
"90476",12622,2015-04-18,"R",59,2015-03-02,8681806,2015,"04"
"90477",12622,2015-04-19,"R",59,2015-03-02,8681806,2015,"04"
"90478",12622,2015-04-20,"R",59,2015-03-02,8681806,2015,"04"
"90479",12622,2015-04-21,"R",59,2015-03-02,8681806,2015,"04"
"90480",12622,2015-04-22,"R",59,2015-03-02,8681806,2015,"04"
"90481",12622,2015-04-23,"R",59,2015-03-02,8681806,2015,"04"
"90482",12622,2015-04-24,"R",59,2015-03-02,8681806,2015,"04"
"90483",12622,2015-04-25,"R",59,2015-03-02,8681806,2015,"04"
"90484",12622,2015-04-26,"R",59,2015-03-02,8681806,2015,"04"
"90485",12622,2015-04-27,"R",59,2015-03-02,8681806,2015,"04"
"90486",12622,2015-04-28,"R",59,2015-03-02,8681806,2015,"04"
"90487",12622,2015-04-29,"B",59,NA,NA,2015,"04"
"90488",12622,2015-04-30,"B",59,NA,NA,2015,"04"
"109235",14374,2015-04-01,"R",270,2015-02-02,8852971,2015,"04"
"109236",14374,2015-04-02,"R",270,2015-02-02,8852971,2015,"04"
"109237",14374,2015-04-03,"R",270,2015-02-02,8852971,2015,"04"
"109238",14374,2015-04-04,"R",270,2015-02-02,8852971,2015,"04"
"109239",14374,2015-04-05,"A",270,NA,NA,2015,"04"
"109240",14374,2015-04-06,"R",270,2015-02-14,8852972,2015,"04"
"109241",14374,2015-04-07,"R",270,2015-02-14,8852972,2015,"04"
"109242",14374,2015-04-08,"R",270,2015-02-14,8852972,2015,"04"
"109243",14374,2015-04-09,"R",270,2015-02-14,8852972,2015,"04"
"109244",14374,2015-04-10,"R",270,2015-02-14,8852972,2015,"04"
"109245",14374,2015-04-11,"R",270,2015-02-14,8852972,2015,"04"
"109246",14374,2015-04-12,"R",270,2015-03-22,8852973,2015,"04"
"109247",14374,2015-04-13,"R",270,2015-03-22,8852973,2015,"04"
"109248",14374,2015-04-14,"R",270,2015-03-22,8852973,2015,"04"
"109249",14374,2015-04-15,"R",270,2015-03-22,8852973,2015,"04"
"109250",14374,2015-04-16,"A",270,NA,NA,2015,"04"
"109251",14374,2015-04-17,"R",270,2015-03-26,8852974,2015,"04"
"109252",14374,2015-04-18,"R",270,2015-03-26,8852974,2015,"04"
"109253",14374,2015-04-19,"R",270,2015-03-26,8852974,2015,"04"
"109254",14374,2015-04-20,"R",270,2015-03-26,8852974,2015,"04"
"109255",14374,2015-04-21,"R",270,2015-03-26,8852974,2015,"04"
"109256",14374,2015-04-22,"R",270,2015-03-26,8852974,2015,"04"
"109257",14374,2015-04-23,"R",270,2015-02-14,8852975,2015,"04"
"109258",14374,2015-04-24,"R",270,2015-02-14,8852975,2015,"04"
"109259",14374,2015-04-25,"R",270,2015-02-14,8852975,2015,"04"
"109260",14374,2015-04-26,"R",270,2015-02-14,8852975,2015,"04"
"109261",14374,2015-04-27,"R",270,2015-02-14,8852975,2015,"04"
"109262",14374,2015-04-28,"R",270,2015-02-14,8852975,2015,"04"
"109263",14374,2015-04-29,"R",270,2015-02-14,8852975,2015,"04"
"109264",14374,2015-04-30,"R",270,2015-02-02,8852976,2015,"04"
"140741",15962,2015-04-01,"B",130,NA,NA,2015,"04"
"140742",15962,2015-04-02,"B",130,NA,NA,2015,"04"
"140743",15962,2015-04-03,"B",130,NA,NA,2015,"04"
"140744",15962,2015-04-04,"B",130,NA,NA,2015,"04"
"140745",15962,2015-04-05,"B",130,NA,NA,2015,"04"
"140746",15962,2015-04-06,"B",130,NA,NA,2015,"04"
"140747",15962,2015-04-07,"B",130,NA,NA,2015,"04"
"140748",15962,2015-04-08,"B",130,NA,NA,2015,"04"
"140749",15962,2015-04-09,"B",130,NA,NA,2015,"04"
"140750",15962,2015-04-10,"B",130,NA,NA,2015,"04"
"140751",15962,2015-04-11,"A",130,NA,NA,2015,"04"
"140752",15962,2015-04-12,"A",130,NA,NA,2015,"04"
"140753",15962,2015-04-13,"A",130,NA,NA,2015,"04"
"140754",15962,2015-04-14,"A",130,NA,NA,2015,"04"
"140755",15962,2015-04-15,"A",130,NA,NA,2015,"04"
"140756",15962,2015-04-16,"R",130,NA,8752720,2015,"04"
"140757",15962,2015-04-17,"R",130,NA,8752720,2015,"04"
"140758",15962,2015-04-18,"R",130,NA,8752720,2015,"04"
"140759",15962,2015-04-19,"A",130,NA,NA,2015,"04"
"140760",15962,2015-04-20,"A",130,NA,NA,2015,"04"
"140761",15962,2015-04-21,"A",130,NA,NA,2015,"04"
"140762",15962,2015-04-22,"R",130,NA,8752721,2015,"04"
"140763",15962,2015-04-23,"R",130,NA,8752721,2015,"04"
"140764",15962,2015-04-24,"R",130,NA,8752721,2015,"04"
"140765",15962,2015-04-25,"R",130,NA,8752721,2015,"04"
"140766",15962,2015-04-26,"B",130,NA,NA,2015,"04"
"140767",15962,2015-04-27,"B",130,NA,NA,2015,"04"
"140768",15962,2015-04-28,"B",130,NA,NA,2015,"04"
"140769",15962,2015-04-29,"B",130,NA,NA,2015,"04"
"140770",15962,2015-04-30,"B",130,NA,NA,2015,"04"
"151864",16580,2015-04-01,"R",100,2015-02-20,9415876,2015,"04"
"151865",16580,2015-04-02,"R",100,2015-02-20,9415876,2015,"04"
"151866",16580,2015-04-03,"R",100,2015-02-20,9415876,2015,"04"
"151867",16580,2015-04-04,"R",100,2015-02-20,9415876,2015,"04"
"151868",16580,2015-04-05,"R",110,2015-02-20,9415876,2015,"04"
"151869",16580,2015-04-06,"R",110,2015-02-20,9415876,2015,"04"
"151870",16580,2015-04-07,"R",110,2015-02-20,9415876,2015,"04"
"151871",16580,2015-04-08,"R",110,2015-02-20,9415876,2015,"04"
"151872",16580,2015-04-09,"R",110,2015-02-20,9415876,2015,"04"
"151873",16580,2015-04-10,"R",78,2015-02-07,9415877,2015,"04"
"151874",16580,2015-04-11,"R",78,2015-02-07,9415877,2015,"04"
"151875",16580,2015-04-12,"A",99,NA,NA,2015,"04"
"151876",16580,2015-04-13,"A",99,NA,NA,2015,"04"
"151877",16580,2015-04-14,"R",110,2015-03-23,9415878,2015,"04"
"151878",16580,2015-04-15,"R",110,2015-03-23,9415878,2015,"04"
"151879",16580,2015-04-16,"R",110,2015-03-23,9415878,2015,"04"
"151880",16580,2015-04-17,"R",110,2015-03-23,9415878,2015,"04"
"151881",16580,2015-04-18,"R",110,2015-03-11,9415879,2015,"04"
"151882",16580,2015-04-19,"R",110,2015-03-11,9415879,2015,"04"
"151883",16580,2015-04-20,"R",110,2015-03-11,9415879,2015,"04"
"151884",16580,2015-04-21,"R",110,2015-03-11,9415879,2015,"04"
"151885",16580,2015-04-22,"A",89,NA,NA,2015,"04"
"151886",16580,2015-04-23,"A",89,NA,NA,2015,"04"
"151887",16580,2015-04-24,"R",110,2015-03-11,9415880,2015,"04"
"151888",16580,2015-04-25,"R",110,2015-03-11,9415880,2015,"04"
"151889",16580,2015-04-26,"R",110,2015-03-11,9415880,2015,"04"
"151890",16580,2015-04-27,"R",110,2015-03-11,9415880,2015,"04"
"151891",16580,2015-04-28,"R",110,NA,9415881,2015,"04"
"151892",16580,2015-04-29,"R",110,NA,9415881,2015,"04"
"151893",16580,2015-04-30,"R",110,NA,9415881,2015,"04"
"155064",16737,2015-04-01,"R",120,2015-02-02,9017019,2015,"04"
"155065",16737,2015-04-02,"R",120,2015-02-02,9017019,2015,"04"
"155066",16737,2015-04-03,"R",120,2015-02-02,9017019,2015,"04"
"155067",16737,2015-04-04,"R",120,2015-02-02,9017019,2015,"04"
"155068",16737,2015-04-05,"R",120,2015-02-02,9017020,2015,"04"
"155069",16737,2015-04-06,"R",120,2015-02-02,9017020,2015,"04"
"155070",16737,2015-04-07,"R",120,2015-02-02,9017020,2015,"04"
"155071",16737,2015-04-08,"R",120,2015-02-02,9017020,2015,"04"
"155072",16737,2015-04-09,"R",120,2015-02-02,9017020,2015,"04"
"155073",16737,2015-04-10,"R",120,2015-03-11,9017021,2015,"04"
"155074",16737,2015-04-11,"R",120,2015-03-11,9017021,2015,"04"
"155075",16737,2015-04-12,"R",120,2015-02-02,9017022,2015,"04"
"155076",16737,2015-04-13,"R",120,2015-02-02,9017022,2015,"04"
"155077",16737,2015-04-14,"R",120,2015-02-02,9017022,2015,"04"
"155078",16737,2015-04-15,"R",120,2015-02-02,9017022,2015,"04"
"155079",16737,2015-04-16,"R",120,2015-02-02,9017022,2015,"04"
"155080",16737,2015-04-17,"R",120,2015-02-02,9017022,2015,"04"
"155081",16737,2015-04-18,"R",120,2015-02-02,9017022,2015,"04"
"155082",16737,2015-04-19,"A",120,NA,NA,2015,"04"
"155083",16737,2015-04-20,"A",120,NA,NA,2015,"04"
"155084",16737,2015-04-21,"R",120,2015-02-07,9017023,2015,"04"
"155085",16737,2015-04-22,"R",120,2015-02-07,9017023,2015,"04"
"155086",16737,2015-04-23,"R",120,2015-02-02,9017024,2015,"04"
"155087",16737,2015-04-24,"R",120,2015-02-02,9017024,2015,"04"
"155088",16737,2015-04-25,"R",120,2015-02-02,9017024,2015,"04"
"155089",16737,2015-04-26,"R",120,2015-02-02,9017024,2015,"04"
"155090",16737,2015-04-27,"R",120,2015-02-02,9017025,2015,"04"
"155091",16737,2015-04-28,"R",120,2015-02-02,9017025,2015,"04"
"155092",16737,2015-04-29,"R",120,2015-02-02,9017025,2015,"04"
"155093",16737,2015-04-30,"B",120,NA,NA,2015,"04"
"156710",16821,2015-04-01,"B",79,NA,NA,2015,"04"
"156711",16821,2015-04-02,"B",79,NA,NA,2015,"04"
"156712",16821,2015-04-03,"B",79,NA,NA,2015,"04"
"156713",16821,2015-04-04,"B",79,NA,NA,2015,"04"
"156714",16821,2015-04-05,"B",79,NA,NA,2015,"04"
"156715",16821,2015-04-06,"B",79,NA,NA,2015,"04"
"156716",16821,2015-04-07,"B",79,NA,NA,2015,"04"
"156717",16821,2015-04-08,"B",79,NA,NA,2015,"04"
"156718",16821,2015-04-09,"B",79,NA,NA,2015,"04"
"156719",16821,2015-04-10,"B",75,NA,NA,2015,"04"
"156720",16821,2015-04-11,"A",75,NA,NA,2015,"04"
"156721",16821,2015-04-12,"B",75,NA,NA,2015,"04"
"156722",16821,2015-04-13,"B",79,NA,NA,2015,"04"
"156723",16821,2015-04-14,"B",79,NA,NA,2015,"04"
"156724",16821,2015-04-15,"B",79,NA,NA,2015,"04"
"156725",16821,2015-04-16,"B",79,NA,NA,2015,"04"
"156726",16821,2015-04-17,"B",79,NA,NA,2015,"04"
"156727",16821,2015-04-18,"B",79,NA,NA,2015,"04"
"156728",16821,2015-04-19,"B",79,NA,NA,2015,"04"
"156729",16821,2015-04-20,"B",79,NA,NA,2015,"04"
"156730",16821,2015-04-21,"B",79,NA,NA,2015,"04"
"156731",16821,2015-04-22,"B",79,NA,NA,2015,"04"
"156732",16821,2015-04-23,"B",79,NA,NA,2015,"04"
"156733",16821,2015-04-24,"B",79,NA,NA,2015,"04"
"156734",16821,2015-04-25,"B",79,NA,NA,2015,"04"
"156735",16821,2015-04-26,"B",79,NA,NA,2015,"04"
"156736",16821,2015-04-27,"B",79,NA,NA,2015,"04"
"156737",16821,2015-04-28,"B",79,NA,NA,2015,"04"
"156738",16821,2015-04-29,"A",75,NA,NA,2015,"04"
"156739",16821,2015-04-30,"R",75,NA,8709291,2015,"04"
"162379",17037,2015-04-01,"B",185,NA,NA,2015,"04"
"162380",17037,2015-04-02,"B",185,NA,NA,2015,"04"
"162381",17037,2015-04-03,"R",185,2015-02-02,12350065,2015,"04"
"162382",17037,2015-04-04,"R",185,2015-02-02,12350065,2015,"04"
"162383",17037,2015-04-05,"R",185,2015-02-02,12350065,2015,"04"
"162384",17037,2015-04-06,"R",185,2015-02-02,12350065,2015,"04"
"162385",17037,2015-04-07,"R",185,2015-02-02,12350065,2015,"04"
"162386",17037,2015-04-08,"R",185,2015-02-02,12350065,2015,"04"
"162387",17037,2015-04-09,"R",185,2015-02-02,12350065,2015,"04"
"162388",17037,2015-04-10,"R",185,2015-02-02,12350065,2015,"04"
"162389",17037,2015-04-11,"B",185,NA,NA,2015,"04"
"162390",17037,2015-04-12,"B",185,NA,NA,2015,"04"
"162391",17037,2015-04-13,"R",180,2015-04-08,12350066,2015,"04"
"162392",17037,2015-04-14,"R",180,2015-04-08,12350066,2015,"04"
"162393",17037,2015-04-15,"R",180,2015-04-08,12350066,2015,"04"
"162394",17037,2015-04-16,"R",180,2015-04-08,12350066,2015,"04"
"162395",17037,2015-04-17,"R",180,2015-04-08,12350066,2015,"04"
"162396",17037,2015-04-18,"R",180,2015-04-08,12350066,2015,"04"
"162397",17037,2015-04-19,"R",180,2015-04-08,12350066,2015,"04"
"162398",17037,2015-04-20,"R",180,2015-04-08,12350066,2015,"04"
"162399",17037,2015-04-21,"A",180,NA,NA,2015,"04"
"162400",17037,2015-04-22,"B",185,NA,NA,2015,"04"
"162401",17037,2015-04-23,"B",185,NA,NA,2015,"04"
"162402",17037,2015-04-24,"B",185,NA,NA,2015,"04"
"162403",17037,2015-04-25,"B",185,NA,NA,2015,"04"
"162404",17037,2015-04-26,"B",185,NA,NA,2015,"04"
"162405",17037,2015-04-27,"B",185,NA,NA,2015,"04"
"162406",17037,2015-04-28,"B",185,NA,NA,2015,"04"
"162407",17037,2015-04-29,"B",185,NA,NA,2015,"04"
"162408",17037,2015-04-30,"B",185,NA,NA,2015,"04"
"203595",21677,2015-04-01,"R",125,2015-03-23,9015091,2015,"04"
"203596",21677,2015-04-02,"R",125,2015-03-23,9015091,2015,"04"
"203597",21677,2015-04-03,"R",125,2015-03-23,9015091,2015,"04"
"203598",21677,2015-04-04,"R",125,2015-03-23,9015091,2015,"04"
"203599",21677,2015-04-05,"B",125,NA,NA,2015,"04"
"203600",21677,2015-04-06,"A",125,NA,NA,2015,"04"
"203601",21677,2015-04-07,"A",125,NA,NA,2015,"04"
"203602",21677,2015-04-08,"A",125,NA,NA,2015,"04"
"203603",21677,2015-04-09,"A",125,NA,NA,2015,"04"
"203604",21677,2015-04-10,"A",125,NA,NA,2015,"04"
"203605",21677,2015-04-11,"A",125,NA,NA,2015,"04"
"203606",21677,2015-04-12,"A",125,NA,NA,2015,"04"
"203607",21677,2015-04-13,"A",125,NA,NA,2015,"04"
"203608",21677,2015-04-14,"A",125,NA,NA,2015,"04"
"203609",21677,2015-04-15,"B",125,NA,NA,2015,"04"
"203610",21677,2015-04-16,"R",125,2015-04-08,9015092,2015,"04"
"203611",21677,2015-04-17,"R",125,2015-04-08,9015092,2015,"04"
"203612",21677,2015-04-18,"R",125,2015-04-08,9015092,2015,"04"
"203613",21677,2015-04-19,"R",125,2015-04-08,9015092,2015,"04"
"203614",21677,2015-04-20,"R",125,2015-04-08,9015092,2015,"04"
"203615",21677,2015-04-21,"B",125,NA,NA,2015,"04"
"203616",21677,2015-04-22,"A",125,NA,NA,2015,"04"
"203617",21677,2015-04-23,"A",125,NA,NA,2015,"04"
"203618",21677,2015-04-24,"A",125,NA,NA,2015,"04"
"203619",21677,2015-04-25,"A",125,NA,NA,2015,"04"
"203620",21677,2015-04-26,"B",125,NA,NA,2015,"04"
"203621",21677,2015-04-27,"R",125,2015-04-08,9015093,2015,"04"
"203622",21677,2015-04-28,"R",125,2015-04-08,9015093,2015,"04"
"203623",21677,2015-04-29,"R",125,2015-04-08,9015093,2015,"04"
"203624",21677,2015-04-30,"R",125,2015-04-08,9015093,2015,"04"
"244466",26933,2015-04-01,"B",125,NA,NA,2015,"04"
"244467",26933,2015-04-02,"B",125,NA,NA,2015,"04"
"244468",26933,2015-04-03,"B",125,NA,NA,2015,"04"
"244469",26933,2015-04-04,"B",125,NA,NA,2015,"04"
"244470",26933,2015-04-05,"B",125,NA,NA,2015,"04"
"244471",26933,2015-04-06,"B",125,NA,NA,2015,"04"
"244472",26933,2015-04-07,"B",125,NA,NA,2015,"04"
"244473",26933,2015-04-08,"B",125,NA,NA,2015,"04"
"244474",26933,2015-04-09,"B",125,NA,NA,2015,"04"
"244475",26933,2015-04-10,"B",125,NA,NA,2015,"04"
"244476",26933,2015-04-11,"B",125,NA,NA,2015,"04"
"244477",26933,2015-04-12,"B",125,NA,NA,2015,"04"
"244478",26933,2015-04-13,"B",125,NA,NA,2015,"04"
"244479",26933,2015-04-14,"B",125,NA,NA,2015,"04"
"244480",26933,2015-04-15,"B",125,NA,NA,2015,"04"
"244481",26933,2015-04-16,"B",125,NA,NA,2015,"04"
"244482",26933,2015-04-17,"B",125,NA,NA,2015,"04"
"244483",26933,2015-04-18,"B",125,NA,NA,2015,"04"
"244484",26933,2015-04-19,"B",125,NA,NA,2015,"04"
"244485",26933,2015-04-20,"B",125,NA,NA,2015,"04"
"244486",26933,2015-04-21,"B",125,NA,NA,2015,"04"
"244487",26933,2015-04-22,"B",125,NA,NA,2015,"04"
"244488",26933,2015-04-23,"B",125,NA,NA,2015,"04"
"244489",26933,2015-04-24,"B",125,NA,NA,2015,"04"
"244490",26933,2015-04-25,"B",125,NA,NA,2015,"04"
"244491",26933,2015-04-26,"B",125,NA,NA,2015,"04"
"244492",26933,2015-04-27,"B",125,NA,NA,2015,"04"
"244493",26933,2015-04-28,"B",125,NA,NA,2015,"04"
"244494",26933,2015-04-29,"B",125,NA,NA,2015,"04"
"244495",26933,2015-04-30,"B",125,NA,NA,2015,"04"
"250834",27385,2015-04-01,"B",225,NA,NA,2015,"04"
"250835",27385,2015-04-02,"B",225,NA,NA,2015,"04"
"250836",27385,2015-04-03,"B",225,NA,NA,2015,"04"
"250837",27385,2015-04-04,"B",225,NA,NA,2015,"04"
"250838",27385,2015-04-05,"B",225,NA,NA,2015,"04"
"250839",27385,2015-04-06,"B",225,NA,NA,2015,"04"
"250840",27385,2015-04-07,"B",225,NA,NA,2015,"04"
"250841",27385,2015-04-08,"B",225,NA,NA,2015,"04"
"250842",27385,2015-04-09,"B",225,NA,NA,2015,"04"
"250843",27385,2015-04-10,"A",225,NA,NA,2015,"04"
"250844",27385,2015-04-11,"A",225,NA,NA,2015,"04"
"250845",27385,2015-04-12,"A",225,NA,NA,2015,"04"
"250846",27385,2015-04-13,"A",225,NA,NA,2015,"04"
"250847",27385,2015-04-14,"R",225,2015-02-15,9441448,2015,"04"
"250848",27385,2015-04-15,"R",225,2015-02-15,9441448,2015,"04"
"250849",27385,2015-04-16,"R",225,2015-02-15,9441448,2015,"04"
"250850",27385,2015-04-17,"R",225,2015-02-15,9441448,2015,"04"
"250851",27385,2015-04-18,"B",225,NA,NA,2015,"04"
